"114 Young Street Cremorne, NSW, 2090",LOT 2 DP500243,Low Density Residential,563,4,3,2,1925,"26 Oct 2013:$3,010,000、28 Aug 2003:$1,271,000、"
"46 Spofforth Street Cremorne, NSW, 2090",LOT 1 DP625852,Medium Density Residential,329,3,1,1,1925,"25 Oct 2013:$1,637,500、24 Jul 2006:$1,330,000、4 Sep 2004:$905,000、"
"93 Grasmere Road Cremorne, NSW, 2090",LOT 2 DP786709,Medium Density Residential,174,3,1,1,1992,"18 Sep 2013:$1,300,000、17 Jun 2003:$820,000、18 May 2001:$650,000、"
"33A Benelong Road Cremorne, NSW, 2090",LOT 272 DP1023726,Low Density Residential,207,3,2,1,1997,"9 Sep 2013:$1,300,000、30 Apr 2004:$942,000、"
"64 Ellalong Road Cremorne, NSW, 2090",LOT 12 DP10291,Low Density Residential,534,6,4,2,1930,"6 Sep 2013:$3,280,000、23 Jul 2004:$1,820,000、19 Oct 1998:$732,250、15 Apr 1994:$550,000、9 Jul 1993:$18,500、14 May 1990:$535,000、"
"16 Brightmore Street Cremorne, NSW, 2090",LOT 7 DP300978,Low Density Residential,430,5,2,2,1920,"9 Aug 2013:$2,380,000、7 Apr 1999:$686,000、8 Jul 1998:$670,000、30 Oct 1992:$330,000、25 Sep 1992:$330,000、"
"11 Ellalong Road Cremorne, NSW, 2090",LOT 15 DP9083,Low Density Residential,506,3,1,1,1920,"10 Sep 2013:$1,900,000、22 Jun 2006:$1,380,000、"
"6 Oaks Avenue Cremorne, NSW, 2090",LOT 13 DP18694,Low Density Residential,689,4,1,2,1910,"11 Feb 2014:$1,775,000、"
"103 Young Street Cremorne, NSW, 2090",LOT 2 DP175819,Low Density Residential,240,4,2,1,1974,"7 Aug 2013:$1,630,000、16 May 2002:$702,500、"
"78 Young Street Cremorne, NSW, 2090",LOT 2 DP562805,Low Density Residential,186,3,2,2,1920,"26 Jul 2013:$1,365,000、5 Dec 2003:$723,000、27 Apr 1990:$242,000、"
"21 Reed Street Cremorne, NSW, 2090",LOT CP SP92066,Medium Density Residential,360,2,0,1,0,"23 Jul 2013:$1,500,000、4 Jul 2002:$917,000、2 Apr 1993:$0、"
"10A Ellalong Road Cremorne, NSW, 2090",LOT 2 DP816990,Residential,334,3,3,2,2010,"8 Jul 2013:$1,630,000、19 Mar 2011:$1,370,000、30 Jul 1992:$250,000、2 Jun 1992:$215,000、"
"22A Bertha Road Cremorne, NSW, 2090",LOT 5 SP53715,Residential,"1,123",3,3,2,1996,"5 Jul 2013:$2,625,000、27 Apr 2002:$2,050,000、24 Dec 1997:$1,260,000、21 Dec 1992:$500,000、"
"38 Parraween Street Cremorne, NSW, 2090",LOT CP SP89727,High Density Residential,381,2,2,1,1890,"5 Jul 2013:$2,200,000、23 Oct 1999:$745,000、12 Sep 1986:$139,000、"
"22 Reynolds Street Cremorne, NSW, 2090",LOT 1 DP202905,Residential,247,2,1,2,0,"5 Jul 2013:$1,310,000、23 Jun 2008:$1,075,000、13 Aug 1991:$0、"
"25A Reynolds Street Cremorne, NSW, 2090",LOT 2 DP734722,Medium Density Residential,228,3,2,2,1985,"26 Jun 2013:$1,320,000、16 Dec 2005:$838,000、11 Aug 1989:$448,200、"
"45 Brightmore Street Cremorne, NSW, 2090",LOT 101 DP584416,Residential,265,2,1,2,0,"8 Jul 2013:$1,100,000、17 Sep 2010:$1,010,000、"
"98 Benelong Road Cremorne, NSW, 2090",LOT 1 DP102454 & LOT 1 DP959902,Residential,491,3,2,2,1925,"6 Jun 2013:$2,225,000、7 May 1999:$1,012,000、20 Jan 1994:$425,000、18 Dec 1989:$340,000、"
"28 Benelong Road Cremorne, NSW, 2090",LOT 5 DP15890,Low Density Residential,509,4,3,1,1920,"31 May 2013:$2,150,000、20 Apr 2007:$1,700,000、17 Dec 1993:$485,000、18 Nov 1986:$202,500、"
"38 Illiliwa Street Cremorne, NSW, 2090",LOT 6 DP168831,Residential,424,4,2,2,0,"21 May 2013:$2,150,000、22 Sep 1983:$170,000、"
"74 Sutherland Street Cremorne, NSW, 2090",LOT 1 DP70509,Medium Density Residential,470,4,2,2,1930,"4 Jul 2013:$2,200,000、16 Mar 2006:$1,020,000、"
"51B Earle Street Cremorne, NSW, 2090",LOT 2 SP85651,Residential,542,3,2,1,2013,"11 May 2013:$1,900,000、"
"3 Illiliwa Street Cremorne, NSW, 2090",LOT 44 DP1081097 & LOT 43 DP5107 SEC A,Residential,563,5,3,1,1920,"18 May 2013:$2,060,000、3 Oct 2002:$1,110,000、7 May 1998:$680,000、"
"52 Young Street Cremorne, NSW, 2090",LOT 1 DP1194339,Residential,613,4,1,1,1960,"11 May 2013:$2,010,000、"
"24 Spofforth Street Cremorne, NSW, 2090",LOT 10 DP231883,Residential,462,0,0,0,0,"7 May 2013:$506,666、"
"14 Lloyd Avenue Cremorne, NSW, 2090",LOT 4 DP11756,Residential,428,3,1,1,0,"27 Apr 2013:$1,590,000、1 Jan 1985:$0、"
"6 Shellbank Parade Cremorne, NSW, 2090",LOT 134 DP10291,Environmental Living,753,4,3,2,0,"8 May 2013:$6,600,000、17 Jan 1992:$1,300,000、29 Jun 1988:$3,525,000、"
"49 Benelong Road Cremorne, NSW, 2090",LOT 1 DP794403,Residential,351,3,3,2,1920,"26 Apr 2013:$1,580,000、15 Jun 2007:$1,600,000、2 Aug 1991:$320,000、4 Jul 1991:$320,000、29 Apr 1991:$138,000、9 Nov 1988:$426,000、"
"10 Ryries Parade Cremorne, NSW, 2090",LOT 69 DP10291,Residential,511,4,2,2,2004,"10 Apr 2013:$2,805,000、4 Feb 2009:$3,025,000、28 Apr 2005:$2,950,000、15 Aug 1998:$715,000、28 Oct 1997:$680,000、"
"104B Young Street Cremorne, NSW, 2090",LOT 1 DP847457,Residential,609,5,3,2,1950,"22 Mar 2013:$1,660,000、"
"122 Benelong Road Cremorne, NSW, 2090",LOT 1 DP171543,Residential,360,2,1,1,1912,"21 Mar 2013:$600,000、16 Nov 1999:$655,000、26 Oct 1994:$380,000、23 Dec 1987:$235,000、"
"16 Fifth Avenue Cremorne, NSW, 2090",LOT 24 DP9083,Residential,443,3,1,1,1920,"16 Mar 2013:$1,631,000、"
"21 Ellalong Road Cremorne, NSW, 2090",LOT 2 DP303755,Residential,512,4,3,2,1915,"30 Mar 2013:$2,450,000、20 Jun 2003:$1,780,000、"
"26B Rangers Road Cremorne, NSW, 2090",LOT 2 SP85604,Residential,212,3,2,2,1960,"21 Mar 2013:$1,415,000、"
"10 Richmond Avenue Cremorne, NSW, 2090",LOT 1 DP913087,Residential,481,3,2,0,1905,"11 Mar 2013:$1,670,000、7 Mar 2005:$1,520,000、29 Mar 1985:$190,000、"
"12 Grasmere Road Cremorne, NSW, 2090",LOT 29 DP83976,Residential,585,4,3,2,1920,"1 Mar 2013:$2,150,000、7 Dec 2006:$2,000,000、19 Feb 2000:$859,000、14 Dec 1990:$620,000、"
"31 Richmond Avenue Cremorne, NSW, 2090",LOT A DP306826,Residential,355,3,1,1,0,"13 Mar 2013:$590,000、26 Aug 2005:$1,065,000、16 Oct 1999:$770,000、8 Jun 1996:$505,000、26 Oct 1990:$245,000、"
"2 Bariston Avenue Cremorne, NSW, 2090",LOT 162 DP1033121,Residential,202,3,2,2,0,"28 Feb 2013:$1,320,000、"
"46 Benelong Road Cremorne, NSW, 2090",LOT 1 DP19441,Residential,637,3,2,3,0,"15 Feb 2013:$3,060,000、15 Sep 2008:$3,500,000、3 Jun 1999:$1,100,000、"
"16 Reynolds Street Cremorne, NSW, 2090",LOT 1 DP316260,Residential,279,2,1,1,1910,"13 Feb 2013:$1,200,000、23 May 2005:$871,000、10 Oct 1991:$320,000、29 Aug 1991:$320,000、"
"49A Benelong Road Cremorne, NSW, 2090",LOT 2 DP794403,Residential,266,3,2,1,1970,"17 Jan 2013:$1,275,000、23 May 2003:$880,000、5 Aug 1997:$595,500、31 Aug 1993:$442,000、24 Jul 1993:$442,000、29 May 1991:$130,000、"
"58 Parraween Street Cremorne, NSW, 2090",LOT A DP419832,Residential,233,0,0,1,0,17 Jan 2013:$0、
"28 Brightmore Street Cremorne, NSW, 2090",LOT 4 DP11457,Residential,389,4,1,1,1920,"2 Jan 2013:$200,000、14 Jun 2005:$1,170,000、25 Mar 1988:$295,000、"
"249 Ben Boyd Road Cremorne, NSW, 2090",LOT A DP394957,Residential,323,3,1,1,1902,"7 Dec 2012:$1,250,000、21 Apr 2006:$1,070,000、1 Feb 2002:$860,000、25 Mar 1995:$422,000、18 Jul 1991:$345,000、"
"66 Sutherland Street Cremorne, NSW, 2090",LOT 1 DP719353,Residential,471,3,2,2,1915,"1 Dec 2012:$1,700,000、11 Feb 1998:$655,508、14 Aug 1992:$400,000、"
"38 Tobruk Avenue Cremorne, NSW, 2090",LOT 19 DP23880,Residential,500,4,2,2,1950,"7 Dec 2012:$2,300,000、30 Apr 2002:$1,630,000、4 Dec 1991:$615,000、"
"19A Lloyd Avenue Cremorne, NSW, 2090",LOT 3 DP776224,Residential,349,5,2,2,1989,"23 Nov 2012:$1,838,000、26 Mar 2001:$0、21 May 1996:$890,000、29 Jun 1990:$890,000、22 Aug 1988:$50,000、"
"53 Belgrave Street Cremorne, NSW, 2090",LOT A DP38344,Residential,335,3,2,2,1920,"16 Nov 2012:$962,500、"
"26 Macpherson Street Cremorne, NSW, 2090",LOT 2 DP5210 SEC C,Residential,702,4,1,2,0,"15 Feb 2013:$1,650,000、16 Jan 1987:$175,000、"
"8 Ryries Parade Cremorne, NSW, 2090",LOT 70 DP10291,Residential,511,4,2,2,2004,"8 Nov 2012:$2,850,000、14 Sep 2004:$2,100,000、8 Apr 1995:$541,000、14 Nov 1986:$240,000、"
"1 Wonga Road Cremorne, NSW, 2090",LOT 39 DP31762,Residential,607,6,3,2,1950,"17 Nov 2012:$1,700,000、"
"88 Benelong Road Cremorne, NSW, 2090",LOT 11 DP703191,Residential,250,4,2,1,0,"31 Oct 2012:$1,350,000、14 Nov 2008:$1,160,000、12 Sep 2001:$950,000、13 May 1996:$395,000、1 Mar 1994:$290,000、"
"63 Earle Street Cremorne, NSW, 2090",LOT B DP411219,Residential,234,2,2,1,1930,"25 Oct 2012:$850,000、4 Jul 1991:$227,000、14 May 1991:$227,000、"
"1/47 Grasmere Road Cremorne, NSW, 2090",LOT 1 SP87543,Residential,495,4,3,3,2012,"17 Oct 2012:$1,995,000、"
"45A Young Street Cremorne, NSW, 2090",LOT 5 DP14718,Residential,342,3,3,2,1935,"11 Oct 2012:$1,800,000、6 May 2003:$785,000、"
"12 Fernhurst Avenue Cremorne, NSW, 2090",LOT 11 DP18381,Residential,519,3,1,1,1930,"10 Oct 2012:$1,540,000、"
"46 Reynolds Street Cremorne, NSW, 2090",LOT 2 DP901082,Residential,462,6,2,2,1930,"10 Oct 2012:$1,800,000、24 Apr 1998:$835,000、"
"60 Rangers Road Cremorne, NSW, 2090",LOT 10 DP830485,Residential,371,3,1,1,1920,"5 Oct 2012:$1,250,000、25 Nov 2002:$550,000、13 Dec 2001:$642,500、20 Aug 1999:$550,000、20 Nov 1993:$310,000、"
"131 Holt Avenue Cremorne, NSW, 2090",LOT 2 DP602238,Residential,297,3,2,1,1900,"28 Sep 2012:$1,000,000、16 Dec 1983:$159,500、"
"8 Grasmere Road Cremorne, NSW, 2090",LOT 31 DP979110 SEC 1,Residential,585,5,5,1,1920,"27 Sep 2012:$2,350,000、7 Mar 2008:$2,625,000、19 Jul 2004:$1,300,000、"
"3 Bannerman Street Cremorne, NSW, 2090",LOT 3 DP523662,Residential,506,5,3,2,1925,"22 Sep 2012:$1,500,000、"
"1/72 Grasmere Lane Cremorne, NSW, 2090",LOT 1 SP87545,Residential,245,3,3,2,2012,"26 Sep 2012:$1,375,000、"
"53 Benelong Road Cremorne, NSW, 2090",LOT 2 DP945429,Residential,474,5,3,2,0,"14 Sep 2012:$2,200,000、23 Feb 2006:$1,930,000、7 Dec 1999:$957,000、"
"135 Holt Avenue Cremorne, NSW, 2090",LOT 1 DP965837,Residential,335,3,2,1,1920,"8 Sep 2012:$1,150,000、13 Mar 1987:$175,000、13 Mar 1987:$175,000、"
"26 Brightmore Street Cremorne, NSW, 2090",LOT 5 DP11457,Residential,390,4,2,1,1940,"12 Sep 2012:$1,870,000、29 Jun 2007:$1,680,000、24 Nov 2001:$847,500、12 Apr 1985:$145,000、"
"5 Richmond Avenue Cremorne, NSW, 2090",LOT A DP398221,Residential,411,4,2,1,1940,"1 Sep 2012:$1,180,000、"
"30 Tobruk Avenue Cremorne, NSW, 2090",LOT 1 DP834920,Residential,232,4,3,2,1995,"8 Sep 2012:$1,750,000、22 Jun 2002:$1,330,000、28 Feb 1998:$950,000、27 Mar 1997:$965,000、"
"72 Ellalong Road Cremorne, NSW, 2090",LOT 8 DP10291,Residential,534,4,2,2,1930,"9 Aug 2012:$3,200,000、26 Apr 2002:$2,200,000、29 May 1987:$199,000、"
"56 Belgrave Street Cremorne, NSW, 2090",LOT 71 DP231568,Residential,348,4,2,2,0,"28 Jul 2012:$1,315,000、5 Mar 1998:$465,000、24 Oct 1990:$301,500、"
"119 Young Street Cremorne, NSW, 2090",LOT 6 DP229503,Residential,335,4,3,2,1930,"25 Jun 2012:$1,700,000、19 Apr 2008:$1,820,000、17 May 2006:$837,500、4 Mar 2004:$845,000、3 Mar 1999:$540,000、10 Nov 1995:$345,000、12 Jun 1991:$0、"
"56 Rangers Road Cremorne, NSW, 2090",LOT 1 DP210145,Residential,369,3,1,1,1905,"4 Jul 2012:$1,215,000、16 Jul 2010:$1,180,000、17 Dec 2001:$700,000、20 Aug 1999:$500,000、7 Oct 1993:$330,000、"
"46 Bennett Street Cremorne, NSW, 2090",LOT 1 DP1097681,Residential,348,3,1,1,1940,"28 Jun 2012:$1,487,500、28 Feb 2008:$1,550,000、13 Mar 1985:$215,000、"
"3/36 Cranbrook Avenue Cremorne, NSW, 2090",LOT 3 SP35123,Residential,495,4,3,1,1989,"27 Jul 2012:$960,000、3 Sep 1999:$602,000、8 Apr 1998:$500,000、1 Dec 1989:$410,000、"
"12 Lloyd Avenue Cremorne, NSW, 2090",LOT 4 DP552459,Residential,221,2,1,1,1920,"15 Jun 2012:$960,000、6 Oct 2005:$880,000、14 Jun 2003:$895,000、19 Jan 2001:$576,000、14 Sep 1998:$540,000、30 Jul 1991:$325,000、"
"9 Benelong Road Cremorne, NSW, 2090",LOT E DP938165,Residential,436,3,1,0,1920,"14 Jun 2012:$1,364,000、"
"5 Oaks Avenue Cremorne, NSW, 2090",LOT 22 DP18694,Residential,474,5,2,1,1920,"11 May 2012:$1,190,000、"
"69 Reynolds Street Cremorne, NSW, 2090",LOT 2 DP901037,Residential,457,4,3,2,1910,"13 Apr 2012:$2,450,000、4 Aug 2009:$2,252,500、14 Mar 2002:$1,005,000、3 Dec 1990:$0、"
"27 Tobruk Avenue Cremorne, NSW, 2090",LOT 15 DP19883,Residential,386,4,3,3,1920,"3 Apr 2012:$1,750,000、25 Jan 2001:$943,000、7 Jan 1998:$840,000、17 Jun 1992:$625,000、"
"1 Ryries Parade Cremorne, NSW, 2090",LOT 50 DP10291,Residential,575,4,2,2,1930,"8 May 2012:$2,600,000、16 Mar 2007:$2,300,000、5 May 1994:$575,000、"
"43 Rangers Road Cremorne, NSW, 2090",LOT 1 DP719268,Residential,696,4,2,3,1908,"31 Mar 2012:$1,700,000、1 Mar 1999:$830,000、1 Nov 1985:$285,000、"
"30 Reynolds Street Cremorne, NSW, 2090",LOT Y DP955396,Residential,430,4,2,1,0,"29 Mar 2012:$1,790,000、12 Aug 1999:$755,000、21 Apr 1988:$432,500、"
"33 Ellalong Road Cremorne, NSW, 2090",LOT F DP17491,Residential,430,4,2,2,1930,"14 Mar 2012:$1,840,000、19 Apr 2006:$1,500,000、"
"95 Young Street Cremorne, NSW, 2090",LOT 11 DP626950,Residential,239,2,1,1,1930,"10 Mar 2012:$1,075,000、10 Apr 1997:$375,000、"
"43 Brightmore Street Cremorne, NSW, 2090",LOT 100 DP584416,Residential,237,3,2,1,1910,"2 Mar 2012:$958,000、18 Nov 1988:$321,500、"
"45 Wonga Road Cremorne, NSW, 2090",LOT 84 DP10291,Residential,670,5,4,3,2011,"11 Feb 2012:$3,585,000、21 Aug 2009:$1,350,000、19 Jan 1984:$159,000、"
"14A Ellalong Road Cremorne, NSW, 2090",LOT 2 DP748928,Residential,311,3,2,1,1980,"19 Dec 2011:$1,420,000、26 Feb 2004:$1,050,000、6 Oct 1993:$0、"
"61 Belgrave Street Cremorne, NSW, 2090",LOT 1 DP850089,Residential,155,2,2,1,1920,"11 Jan 2012:$855,000、22 Oct 1999:$465,000、8 Aug 1995:$300,000、"
"106 Macpherson Street Cremorne, NSW, 2090",LOT 9 DP9859,Residential,519,3,3,2,1930,"10 Dec 2011:$1,840,000、8 Oct 1997:$694,000、10 Jul 1990:$415,000、"
"35 Brightmore Street Cremorne, NSW, 2090",LOT A DP305098,Residential,376,3,1,1,1925,"26 Nov 2011:$1,365,000、28 Jul 2003:$1,015,000、"
"3 Ryries Parade Cremorne, NSW, 2090",LOT 51 DP10291,Residential,511,4,3,2,0,"11 Nov 2011:$2,250,000、17 Aug 1984:$170,000、"
"65 Sutherland Street Cremorne, NSW, 2090",LOT 1 DP173720,Residential,303,2,1,1,0,"9 Nov 2011:$1,030,000、6 Dec 2002:$825,000、11 Apr 2001:$592,000、18 Jul 1986:$130,000、"
"33 Bennett Street Cremorne, NSW, 2090",LOT 74 DP3104,Residential,766,5,3,2,1903,"4 Nov 2011:$4,150,000、6 Mar 2004:$3,900,000、5 May 1992:$0、"
"35 Tobruk Avenue Cremorne, NSW, 2090",LOT 11 DP19883,Residential,398,4,2,2,1950,"22 Oct 2011:$1,638,000、23 Dec 2005:$1,200,000、7 Apr 2004:$1,300,000、"
"53-55 Grasmere Road Cremorne, NSW, 2090",LOT 1 SP16561,Residential,759,3,2,1,1981,"14 Oct 2011:$880,000、19 Aug 1998:$396,000、9 Mar 1994:$327,000、15 Jul 1993:$235,000、23 Jun 1993:$235,000、5 Aug 1988:$285,000、"
"24 Young Lane Cremorne, NSW, 2090",LOT 1 SP14502,Residential,541,3,2,2,1920,"17 Nov 2011:$1,283,000、3 May 2001:$0、2 Jun 1999:$493,000、11 Jun 1993:$340,000、25 Oct 1985:$136,000、"
"12 Levick Street Cremorne, NSW, 2090",LOT 9 DP10545,Residential,531,4,3,2,2009,"19 Oct 2011:$2,740,000、16 Mar 2006:$1,060,000、2 May 1996:$458,000、2 May 1990:$375,000、"
"6 Davidson Parade Cremorne, NSW, 2090",LOT 2 DP319609,Residential,550,5,2,2,1928,"27 Sep 2011:$1,792,500、27 Aug 1993:$510,000、"
"247 Ben Boyd Road Cremorne, NSW, 2090",LOT B DP394957,Residential,329,3,2,1,1910,"7 Oct 2011:$1,320,000、18 Sep 2010:$1,238,000、11 Dec 2002:$812,000、21 May 1984:$160,000、"
"82 Benelong Road Cremorne, NSW, 2090",LOT 5 SP85970,Residential,422,2,1,1,1940,"12 Sep 2011:$865,000、"
"16 Tobruk Avenue Cremorne, NSW, 2090",LOT 8 DP23880,Residential,753,4,2,2,1980,"30 Aug 2011:$1,675,000、11 Mar 1994:$453,000、12 Nov 1993:$0、"
"7 Montague Road Cremorne, NSW, 2090",LOT 1 DP949089,Residential,557,3,2,1,1925,"10 Sep 2011:$1,900,000、6 Dec 2001:$1,350,000、5 Feb 1996:$514,500、15 Nov 1984:$195,000、"
"71 Benelong Road Cremorne, NSW, 2090",LOT 2 DP557851,Residential,228,2,1,1,1920,"12 Aug 2011:$1,030,000、10 Jul 2008:$955,000、12 Feb 2002:$662,150、17 Mar 1993:$269,500、19 Aug 1988:$268,000、"
"44 Spofforth Street Cremorne, NSW, 2090",LOT A DP447443,Residential,329,3,1,2,0,"11 Aug 2011:$1,470,000、1 May 2006:$1,275,000、4 Sep 2004:$870,000、10 Oct 1989:$0、"
"4A Richmond Avenue Cremorne, NSW, 2090",LOT 3 DP340022,Residential,556,4,2,1,0,"30 Jul 2011:$1,651,000、16 Apr 2003:$1,220,000、3 Feb 1989:$425,000、"
"22 Montague Road Cremorne, NSW, 2090",LOT A DP405969,Residential,356,3,1,1,0,"27 Jul 2011:$1,515,000、16 Dec 2000:$675,000、18 Jan 1991:$0、"
"7 Richmond Avenue Cremorne, NSW, 2090",LOT 2 DP22892,Residential,443,5,2,2,1950,"6 Jul 2011:$1,350,000、1 Mar 1998:$300,000、24 Aug 1993:$30,000、14 Jul 1993:$30,000、17 Jul 1987:$245,000、"
"62 Belgrave Street Cremorne, NSW, 2090",LOT B DP162386,Residential,348,4,2,2,1915,"29 Jul 2011:$1,420,000、31 Jul 2002:$955,000、8 Sep 1997:$330,000、19 Sep 1990:$300,000、"
"72 Benelong Road Cremorne, NSW, 2090",LOT 111 DP739075,Residential,358,4,2,1,0,"1 Jul 2011:$1,690,000、13 Dec 2001:$1,105,000、18 Jan 1997:$405,000、"
"58 Spofforth Street Cremorne, NSW, 2090",LOT 2 DP830260,Residential,693,5,3,2,1910,"24 Jun 2011:$1,800,000、8 Mar 1993:$17,000、"
"3A Shellbank Parade Cremorne, NSW, 2090",LOT 100 DP585394,Residential,573,4,3,1,1950,"10 Jun 2011:$1,315,500、22 Jun 2007:$1,900,000、7 Oct 1983:$260,000、"
"12 Ellalong Road Cremorne, NSW, 2090",LOT 32 DP19883,Residential,620,5,3,2,1980,"7 Jun 2011:$2,400,000、3 Sep 1996:$685,000、"
"7 Lodge Road Cremorne, NSW, 2090",LOT 62 DP10291,Residential,601,3,2,2,0,"18 Jun 2011:$1,890,000、18 Feb 2006:$1,545,300、16 Mar 1992:$395,000、"
"24 Macpherson Street Cremorne, NSW, 2090",LOT 3 DP120533,Residential,386,3,2,1,1920,"20 May 2011:$1,510,000、11 Aug 2009:$1,200,000、1 Sep 2005:$715,000、14 Dec 1984:$0、"
"53 Yeo Street Cremorne, NSW, 2090",LOT 39 DP2989,Residential,569,5,3,3,1910,"20 May 2011:$2,625,000、4 Dec 1996:$80,000、14 Dec 1993:$65,000、3 Sep 1993:$0、"
"11 Cranbrook Avenue Cremorne, NSW, 2090",LOTS 27-28 DP8862,Residential,"1,638",4,2,2,1917,"6 May 2011:$4,500,000、27 Oct 2000:$1,650,000、"
"67 Reynolds Street Cremorne, NSW, 2090",LOT 1 DP901037,Residential,455,4,3,2,1965,"19 Apr 2011:$2,300,000、24 Feb 2009:$1,250,000、13 May 1987:$176,000、"
"1A Prospect Avenue Cremorne, NSW, 2090",LOT 2 DP775056,Residential,238,4,2,1,1988,"20 Apr 2011:$1,220,000、27 Jul 2002:$950,000、10 May 1996:$477,500、1 Jul 1988:$455,000、"
"8 Oaks Avenue Cremorne, NSW, 2090",LOT 12 DP18694,Residential,645,2,1,1,1910,"16 Apr 2011:$1,352,000、"
"259 Ben Boyd Road Cremorne, NSW, 2090",LOT 201 DP788818,Residential,205,3,2,2,1910,"11 May 2011:$1,205,000、14 Feb 2007:$895,000、27 Mar 2001:$588,450、10 Jun 1999:$495,000、14 Mar 1991:$295,000、"
"1 Grasmere Road Cremorne, NSW, 2090",LOT 100 DP867190,Residential,298,4,2,2,1995,"2 Apr 2011:$1,425,000、12 Feb 1997:$620,000、17 Jan 1995:$440,000、1 Oct 1987:$0、"
"14 Fifth Avenue Cremorne, NSW, 2090",LOT 23 DP9083,Residential,462,4,3,1,1915,"1 Apr 2011:$2,500,000、7 Feb 2007:$2,175,000、"
"2/42 Benelong Road Cremorne, NSW, 2090",LOT 2 SP54764,Residential,50,2,1,1,1930,"17 Mar 2011:$720,500、23 Sep 2005:$675,000、"
"5 Guthrie Avenue Cremorne, NSW, 2090",LOT A DP157780,Residential,411,5,2,2,0,"8 Mar 2011:$2,800,000、22 Aug 2002:$2,550,000、9 Aug 2001:$2,130,000、24 May 1996:$1,210,000、15 May 1985:$250,000、"
"71 Sutherland Street Cremorne, NSW, 2090",LOT 1 DP78480,Residential,355,3,1,1,1910,"26 Feb 2011:$1,514,600、15 Aug 1988:$437,500、"
"16 Claude Avenue Cremorne, NSW, 2090",LOT 11 DP659444,Residential,841,3,1,1,0,"20 Dec 2010:$2,550,000、"
"23 Illiliwa Street Cremorne, NSW, 2090",LOT 1 DP937676,Residential,443,6,3,2,1920,"3 Dec 2010:$2,547,500、28 Nov 2003:$1,900,000、12 May 1999:$790,000、13 Sep 1985:$185,000、"
"29 Earle Street Cremorne, NSW, 2090",LOT 1 DP610482,Residential,480,4,3,2,1920,"21 Dec 2010:$1,610,000、25 Feb 2004:$1,300,000、26 Apr 2002:$1,200,000、12 Apr 2001:$0、26 Feb 1999:$720,000、"
"9 Wonga Road Cremorne, NSW, 2090",LOT CP SP88128,Residential,468,4,2,2,0,"18 Oct 2010:$1,682,500、26 Mar 1994:$605,000、"
"24 Cranbrook Avenue Cremorne, NSW, 2090",LOT 17 DP8862,Residential,683,3,1,3,1925,"11 Oct 2010:$1,300,000、7 Oct 1994:$630,000、15 Oct 1984:$160,000、"
"120 Benelong Road Cremorne, NSW, 2090",LOT 1 DP932513,Residential,372,4,2,1,1920,"24 Sep 2010:$1,800,000、2 Oct 1999:$600,000、"
"46 Ryries Parade Cremorne, NSW, 2090",LOT 123 DP10291,Residential,470,3,1,1,0,"11 Oct 2010:$1,150,000、24 Jul 1986:$0、"
"8 Guthrie Avenue Cremorne, NSW, 2090",LOT 141 DP1154730,Residential,965,6,3,2,0,"8 Oct 2010:$3,250,000、"
"84 Benelong Road Cremorne, NSW, 2090",LOT 2 DP825909,Residential,324,3,2,1,1995,"17 Sep 2010:$1,250,000、13 Oct 2006:$885,000、23 Jun 1997:$510,000、28 Jul 1995:$469,000、30 Apr 1993:$100,111、26 Apr 1993:$100,111、"
"2 Fifth Avenue Cremorne, NSW, 2090",LOT B DP318027 & LOT B DP319295,Residential,651,4,2,2,1920,"15 Sep 2010:$2,110,000、22 Feb 2008:$2,400,000、6 Sep 1993:$592,500、5 May 1993:$592,500、13 May 1988:$385,000、"
"6 Wonga Road Cremorne, NSW, 2090",LOT 87 DP10291,Residential,"2,074",5,4,2,0,"3 Sep 2010:$5,300,000、8 Jan 1992:$1,500,000、"
"70A Benelong Road Cremorne, NSW, 2090",LOT 2 DP513940,Residential,342,2,1,1,0,"25 Aug 2010:$1,472,000、31 Oct 2002:$1,009,000、22 Feb 2002:$965,000、19 Feb 1993:$430,000、8 Aug 1986:$220,000、"
"36 Reynolds Street Cremorne, NSW, 2090",LOT V DP955396,Residential,444,5,3,2,1920,"19 Aug 2010:$2,800,000、7 Nov 2002:$1,640,000、31 Oct 1996:$427,500、"
"23 Benelong Road Cremorne, NSW, 2090",LOT 22 DP5107 SEC C,Residential,355,4,3,1,1920,"14 Aug 2010:$1,267,000、24 Apr 1991:$430,000、23 Nov 1990:$340,000、"
"14 Oaks Avenue Cremorne, NSW, 2090",LOT 1 SP70210,Residential,496,3,2,1,2003,"24 Jul 2010:$1,237,000、29 Sep 2005:$859,000、10 May 2004:$750,000、"
"3 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP966808,Residential,423,4,2,1,1910,"13 Jul 2010:$1,800,000、14 May 1996:$585,000、21 Sep 1988:$380,000、"
"51 Earle Street Cremorne, NSW, 2090",LOT CP SP85651,Residential,538,2,1,2,1920,"26 Jun 2010:$1,645,000、25 Sep 2003:$1,220,000、"
"51 Ellalong Road Cremorne, NSW, 2090",LOT 23 DP9859,Residential,550,4,3,2,1920,"25 Jun 2010:$1,700,000、1 Jul 1985:$0、"
"1/54 Tobruk Avenue Cremorne, NSW, 2090",LOT 1 SP84109,Residential, - ,3,2,2,0,"14 Jun 2010:$3,550,000、"
